country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic,id_calendar,id
Senegal,6698,108,112,3,1,112,134
Serbia,14288,274,242,4,1,112,159
Seychelles,77,0,7,0,1,112,27
Sierra Leone,1450,60,23,0,1,112,144
Singapore,43661,26,202,0,1,112,141
Slovakia,1665,28,1,0,1,112,156
Slovenia,1585,111,4,0,1,112,117
Somalia,2904,90,10,0,1,112,57
South Africa,144264,2529,6130,73,1,112,45
South Korea,12800,282,43,0,1,112,109
South Sudan,1989,36,0,0,1,112,126
Spain,248970,28346,200,3,1,112,86
Sri Lanka,2039,11,2,0,1,112,79
Sudan,9257,572,0,0,1,112,5
Suriname,501,13,11,2,1,112,183
Sweden,67667,5310,2530,30,1,112,67
Switzerland,31652,1962,35,0,1,112,85
Syria,269,9,13,0,1,112,9
Taiwan*,447,7,0,0,1,112,65
Tajikistan,5900,52,51,0,1,112,100
Tanzania,509,21,0,0,1,112,28
Thailand,3169,58,7,0,1,112,61
Timor-Leste,24,0,0,0,1,112,81
Togo,643,14,1,0,1,112,164
Trinidad and Tobago,126,8,0,0,1,112,46
Tunisia,1172,50,3,0,1,112,77
Turkey,198613,5115,1374,18,1,112,39
US,2590668,126711,40804,350,1,112,120
Uganda,870,0,11,0,1,112,182
Ukraine,44538,1161,682,19,1,112,26
United Arab Emirates,48246,314,449,1,1,112,83
United Kingdom,284812,43659,620,25,1,112,82
Uruguay,932,27,3,0,1,112,80
Uzbekistan,8222,23,274,1,1,112,170
Venezuela,5530,48,233,4,1,112,92
Vietnam,355,0,0,0,1,112,66
West Bank and Gaza,2185,5,195,1,1,112,68
Western Sahara,10,1,0,0,1,112,124
Yemen,1128,304,10,2,1,112,53
Zambia,1568,22,11,0,1,112,30
Zimbabwe,574,7,7,1,1,112,181
Afghanistan,31517,746,279,13,1,140,139
Albania,2535,62,69,4,1,140,131
Algeria,13907,912,336,7,1,140,116
Andorra,855,52,0,0,1,140,70
Angola,284,13,8,2,1,140,3
Antigua and Barbuda,69,3,0,0,1,140,121
Argentina,64530,1307,2262,27,1,140,25
Armenia,25542,443,415,10,1,140,107
Australia,7920,104,86,0,1,140,99
Austria,17766,705,43,2,1,140,110
Azerbaijan,17524,213,556,7,1,140,90
Bahamas,104,11,0,0,1,140,10
Bahrain,26758,87,519,3,1,140,34
Bangladesh,145483,1847,3682,64,1,140,172
Barbados,97,7,0,0,1,140,173
Belarus,62118,392,328,5,1,140,129
Belgium,61427,9747,66,15,1,140,40
Belize,24,2,0,0,1,140,31
Benin,1199,21,12,2,1,140,1
Bhutan,77,0,0,0,1,140,162
Bolivia,33219,1123,1094,52,1,140,145
Bosnia and Herzegovina,4453,186,128,2,1,140,160
Botswana,227,1,52,0,1,140,177
Brazil,1402041,59594,33846,1280,1,140,115
Brunei,141,3,0,0,1,140,88
Bulgaria,4989,230,158,7,1,140,76
Burkina Faso,962,53,3,0,1,140,94
Burma,299,6,0,0,1,140,171
Burundi,170,1,0,0,1,140,140
Cabo Verde,1227,15,62,3,1,140,118
Cambodia,141,0,0,0,1,140,4
Cameroon,12592,313,0,0,1,140,102
Canada,106084,8649,267,22,1,140,36
Central African Republic,3745,47,132,0,1,140,48
Chad,866,74,0,0,1,140,58
Chile,279393,5688,3394,113,1,140,22
China,84785,4641,5,0,1,140,153
Colombia,97846,3334,2803,60,1,140,123
Comoros,303,7,31,0,1,140,43
Congo (Brazzaville),1087,37,0,0,1,140,33
Congo (Kinshasa),7039,170,100,3,1,140,169
Costa Rica,3459,16,190,1,1,140,64
Cote d'Ivoire,9499,68,285,2,1,140,167
Croatia,2777,107,52,0,1,140,78
Cuba,2341,86,1,0,1,140,91
Cyprus,998,19,2,0,1,140,103
Czechia,11954,349,149,1,1,140,142
Denmark,12955,605,17,0,1,140,178
Djibouti,4682,54,26,1,1,140,89
Dominica,18,0,0,0,1,140,187
Dominican Republic,32568,747,752,14,1,140,179
Ecuador,56432,4527,767,25,1,140,122
Egypt,68311,2953,1557,81,1,140,143
El Salvador,6438,174,265,10,1,140,112
Equatorial Guinea,2001,32,0,0,1,140,62
Eritrea,203,0,12,0,1,140,54
Estonia,1989,69,2,0,1,140,101
Eswatini,812,11,17,0,1,140,133
Ethiopia,5846,103,0,0,1,140,137
Fiji,18,0,0,0,1,140,55
Finland,7214,328,5,0,1,140,42
France,202063,29846,541,30,1,140,157
Gabon,5394,42,0,0,1,140,108
Gambia,49,2,2,0,1,140,152
Georgia,928,15,2,0,1,140,47
Germany,195418,8990,376,14,1,140,52
Ghana,17741,112,390,0,1,140,29
Greece,3409,192,19,1,1,140,12
Greenland,13,0,0,0,1,140,184
Grenada,23,0,0,0,1,140,11
Guatemala,18096,773,687,27,1,140,20
Guinea,5391,33,40,2,1,140,56
Guinea-Bissau,1654,24,0,0,1,140,38
Guyana,245,12,10,0,1,140,19
Haiti,5975,105,42,0,1,140,138
Holy See,12,0,0,0,1,140,32
Honduras,19558,497,740,12,1,140,136
Hungary,4155,585,10,0,1,140,125
Iceland,1824,10,2,0,1,140,106
India,585481,17400,18641,507,1,140,35
Indonesia,56385,2876,1293,71,1,140,186
Iran,227662,10817,2457,147,1,140,15
Iraq,49109,1943,1958,104,1,140,21
Ireland,25473,1736,11,1,1,140,154
Israel,25244,320,803,1,1,140,97
Italy,240578,34767,142,23,1,140,135
Jamaica,702,10,4,0,1,140,49
Japan,18615,972,139,0,1,140,127
Jordan,1132,9,4,0,1,140,75
Kazakhstan,22308,188,489,0,1,140,7
Kenya,6366,148,176,4,1,140,84
Kosovo,2878,51,201,2,1,140,151
Kuwait,46195,354,671,4,1,140,73
Kyrgyzstan,5506,61,210,4,1,140,161
Laos,19,0,0,0,1,140,23
Latvia,1118,30,1,0,1,140,13
Lebanon,1778,34,33,0,1,140,87
Lesotho,27,0,0,0,1,140,119
Liberia,780,36,10,0,1,140,93
Libya,824,24,22,1,1,140,63
Liechtenstein,82,1,0,0,1,140,71
Lithuania,1817,78,1,0,1,140,158
Luxembourg,4299,110,43,0,1,140,114
Madagascar,2214,20,76,0,1,140,60
Malawi,1224,14,72,1,1,140,69
Malaysia,8639,121,2,0,1,140,104
Maldives,2361,9,24,1,1,140,37
Mali,2181,116,8,1,1,140,17
Malta,670,9,0,0,1,140,147
Mauritania,4363,129,126,1,1,140,95
Mauritius,341,10,0,0,1,140,130
Mexico,226089,27769,5432,648,1,140,180
Moldova,16613,545,256,9,1,140,128
Monaco,103,4,0,0,1,140,113
Mongolia,220,0,0,0,1,140,14
Montenegro,548,12,47,1,1,140,185
Morocco,12533,228,243,3,1,140,16
Mozambique,889,6,6,0,1,140,111
Namibia,205,0,9,0,1,140,41
Nepal,13564,29,316,0,1,140,24
Netherlands,50476,6132,50,6,1,140,149
New Zealand,1528,22,0,0,1,140,132
Nicaragua,2519,83,349,9,1,140,174
Niger,1075,67,0,0,1,140,165
Nigeria,25694,590,561,17,1,140,74
North Macedonia,6334,302,125,4,1,140,44
Norway,8879,250,17,1,1,140,175
Oman,40070,176,1010,7,1,140,105
Pakistan,213470,4395,4133,91,1,140,150
Panama,33550,631,765,11,1,140,18
Papua New Guinea,11,0,0,0,1,140,2
Paraguay,2221,17,30,1,1,140,6
Peru,285213,9677,2848,173,1,140,50
Philippines,37514,1266,1076,11,1,140,166
Poland,34393,1463,239,19,1,140,72
Portugal,42141,1576,229,8,1,140,8
Qatar,96088,113,982,0,1,140,155
Romania,26970,1651,388,17,1,140,163
Russia,646929,9306,6683,154,1,140,146
Rwanda,1025,2,24,0,1,140,168
Saint Kitts and Nevis,15,0,0,0,1,140,51
Saint Lucia,19,0,0,0,1,140,96
Saint Vincent and the Grenadines,29,0,0,0,1,140,176
San Marino,698,42,0,0,1,140,98
Sao Tome and Principe,714,13,1,0,1,140,59
Saudi Arabia,190823,1649,4387,50,1,140,148
Senegal,6793,112,95,4,1,140,134
Serbia,14564,277,276,3,1,140,159
Seychelles,81,0,4,0,1,140,27
Sierra Leone,1462,60,12,0,1,140,144
Singapore,43907,26,246,0,1,140,141
Slovakia,1667,28,2,0,1,140,156
Slovenia,1600,111,15,0,1,140,117
Somalia,2924,90,20,0,1,140,57
South Africa,151209,2657,6945,128,1,140,45
South Korea,12850,282,50,0,1,140,109
South Sudan,2007,38,18,2,1,140,126
Spain,249271,28355,301,9,1,140,86
Sri Lanka,2047,11,8,0,1,140,79
Sudan,9257,572,0,0,1,140,5
Suriname,515,13,14,0,1,140,183
Sweden,68451,5333,784,23,1,140,67
Switzerland,31714,1963,62,1,1,140,85
Syria,279,9,10,0,1,140,9
Taiwan*,447,7,0,0,1,140,65
Tajikistan,5900,52,0,0,1,140,100
Tanzania,509,21,0,0,1,140,28
Thailand,3171,58,2,0,1,140,61
Timor-Leste,24,0,0,0,1,140,81
Togo,650,14,7,0,1,140,164
Trinidad and Tobago,130,8,4,0,1,140,46
Tunisia,1174,50,2,0,1,140,77
Turkey,199906,5131,1293,16,1,140,39
US,2636414,127432,45746,721,1,140,120
Uganda,889,0,19,0,1,140,182
Ukraine,45254,1173,716,12,1,140,26
United Arab Emirates,48667,315,421,1,1,140,83
United Kingdom,285216,43815,404,156,1,140,82
Uruguay,936,27,4,0,1,140,80
Uzbekistan,8503,26,281,3,1,140,170
Venezuela,5832,51,302,3,1,140,92
Vietnam,355,0,0,0,1,140,66
West Bank and Gaza,2428,8,243,3,1,140,68
Western Sahara,10,1,0,0,1,140,124
Yemen,1158,312,30,8,1,140,53
Zambia,1594,24,26,2,1,140,30
Zimbabwe,591,7,17,0,1,140,181
Afghanistan,31836,774,319,28,1,141,139
Albania,2580,65,45,3,1,141,131
Algeria,14272,920,365,8,1,141,116
Andorra,855,52,0,0,1,141,70
Angola,291,15,7,2,1,141,3
Antigua and Barbuda,69,3,0,0,1,141,121
Argentina,67197,1351,2667,44,1,141,25
Armenia,26065,453,523,10,1,141,107
Australia,8001,104,81,0,1,141,99
Austria,17873,705,107,0,1,141,110
Azerbaijan,18112,220,588,7,1,141,90
Bahamas,104,11,0,0,1,141,10
Bahrain,27414,92,656,5,1,141,34
Bangladesh,149258,1888,3775,41,1,141,172
Barbados,97,7,0,0,1,141,173
Belarus,62424,398,306,6,1,141,129
Belgium,61509,9754,82,7,1,141,40
Belize,28,2,4,0,1,141,31
Benin,1199,21,0,0,1,141,1
Bhutan,77,0,0,0,1,141,162
Bolivia,34227,1201,1008,78,1,141,145
Bosnia and Herzegovina,4606,188,153,2,1,141,160
Botswana,227,1,0,0,1,141,177
Brazil,1448753,60632,46712,1038,1,141,115
Brunei,141,3,0,0,1,141,88
Bulgaria,5154,232,165,2,1,141,76
Burkina Faso,962,53,0,0,1,141,94
Burma,303,6,4,0,1,141,171
Burundi,170,1,0,0,1,141,140
Cabo Verde,1267,15,40,0,1,141,118
Cambodia,141,0,0,0,1,141,4
Cameroon,12592,313,0,0,1,141,102
Canada,106275,8677,191,28,1,141,36
Central African Republic,3745,47,0,0,1,141,48
Chad,866,74,0,0,1,141,58
Chile,282043,5753,2650,65,1,141,22
China,84816,4641,31,0,1,141,153
Colombia,102009,3470,4163,136,1,141,123
Comoros,303,7,0,0,1,141,43
Congo (Brazzaville),1382,41,295,4,1,141,33
Congo (Kinshasa),7122,175,83,5,1,141,169
Costa Rica,3753,17,294,1,1,141,64
Cote d'Ivoire,9702,68,203,0,1,141,167
Croatia,2831,108,54,1,1,141,78
Cuba,2348,86,7,0,1,141,91
Cyprus,999,19,1,0,1,141,103
Czechia,12046,349,92,0,1,141,142
Denmark,12981,606,26,1,1,141,178
Djibouti,4704,55,22,1,1,141,89
Dominica,18,0,0,0,1,141,187
Dominican Republic,33387,754,819,7,1,141,179
Ecuador,58257,4576,1825,49,1,141,122
Egypt,69814,3034,1503,81,1,141,143
El Salvador,6736,182,298,8,1,141,112
Equatorial Guinea,2001,32,0,0,1,141,62
Eritrea,203,0,0,0,1,141,54
Estonia,1989,69,0,0,1,141,101
Eswatini,840,11,28,0,1,141,133
Ethiopia,5846,103,0,0,1,141,137
Fiji,18,0,0,0,1,141,55
Finland,7236,328,22,0,1,141,42
France,202981,29864,918,18,1,141,157
Gabon,5513,42,119,0,1,141,108
Gambia,49,2,0,0,1,141,152
Georgia,931,15,3,0,1,141,47
Germany,195893,8995,475,5,1,141,52
Ghana,18134,117,393,5,1,141,29
Greece,3432,192,23,0,1,141,12
Greenland,13,0,0,0,1,141,184
Grenada,23,0,0,0,1,141,11
Guatemala,19011,817,915,44,1,141,20
Guinea,5404,33,13,0,1,141,56
Guinea-Bissau,1654,24,0,0,1,141,38
Guyana,248,13,3,1,1,141,19
Haiti,6040,107,65,2,1,141,138
Holy See,12,0,0,0,1,141,32
Honduras,20262,542,704,45,1,141,136
Hungary,4157,586,2,1,1,141,125
Iceland,1825,10,1,0,1,141,106
India,604641,17834,19160,434,1,141,35
Indonesia,57770,2934,1385,58,1,141,186
Iran,230211,10958,2549,141,1,141,15
Iraq,51524,2050,2415,107,1,141,21
Ireland,25477,1738,4,2,1,141,154
Israel,26257,322,1013,2,1,141,97
Italy,240760,34788,182,21,1,141,135
Jamaica,707,10,5,0,1,141,49
Japan,18838,976,223,4,1,141,127
Jordan,1133,9,1,0,1,141,75
Kazakhstan,41065,188,18757,0,1,141,7
Kenya,6673,149,307,1,1,141,84
Kosovo,2991,54,113,3,1,141,151
Kuwait,46940,358,745,4,1,141,73
Kyrgyzstan,6261,66,755,5,1,141,161
Laos,19,0,0,0,1,141,23
Latvia,1121,30,3,0,1,141,13
Lebanon,1788,34,10,0,1,141,87
Lesotho,35,0,8,0,1,141,119
Liberia,804,37,24,1,1,141,93
Libya,874,25,50,1,1,141,63
Liechtenstein,82,1,0,0,1,141,71
Lithuania,1818,78,1,0,1,141,158
Luxembourg,4345,110,46,0,1,141,114
Madagascar,2303,22,89,2,1,141,60
Malawi,1265,16,41,2,1,141,69
Malaysia,8640,121,1,0,1,141,104
Maldives,2382,9,21,0,1,141,37
Mali,2202,116,21,0,1,141,17
Malta,671,9,1,0,1,141,147
Mauritania,4472,129,109,0,1,141,95
Mauritius,341,10,0,0,1,141,130
Mexico,231770,28510,5681,741,1,141,180
Moldova,16898,549,285,4,1,141,128
Monaco,103,4,0,0,1,141,113
Mongolia,220,0,0,0,1,141,14
Montenegro,576,12,28,0,1,141,185
Morocco,12636,228,103,0,1,141,16
Mozambique,903,6,14,0,1,141,111
Namibia,285,0,80,0,1,141,41
Nepal,14046,30,482,1,1,141,24
Netherlands,50538,6134,62,2,1,141,149
New Zealand,1530,22,2,0,1,141,132
Nicaragua,2519,83,0,0,1,141,174
Niger,1075,67,0,0,1,141,165
Nigeria,26484,603,790,13,1,141,74
North Macedonia,6454,306,120,4,1,141,44
Norway,8896,251,17,1,1,141,175
Oman,41194,185,1124,9,1,141,105
Pakistan,217809,4473,4339,78,1,141,150
Panama,34463,645,913,14,1,141,18
Papua New Guinea,11,0,0,0,1,141,2
Paraguay,2260,19,39,2,1,141,6
Peru,288477,9860,3264,183,1,141,50
Philippines,38511,1270,997,4,1,141,166
Poland,34775,1477,382,14,1,141,72
Portugal,42454,1579,313,3,1,141,8
Qatar,97003,115,915,2,1,141,155
Romania,27296,1667,326,16,1,141,163
Russia,653479,9521,6550,215,1,141,146
Rwanda,1042,3,17,1,1,141,168
Saint Kitts and Nevis,15,0,0,0,1,141,51
Saint Lucia,19,0,0,0,1,141,96
Saint Vincent and the Grenadines,29,0,0,0,1,141,176
San Marino,698,42,0,0,1,141,98
Sao Tome and Principe,715,13,1,0,1,141,59
Saudi Arabia,194225,1698,3402,49,1,141,148
Senegal,6925,116,132,4,1,141,134
Serbia,14836,281,272,4,1,141,159
Seychelles,81,0,0,0,1,141,27
Sierra Leone,1498,60,36,0,1,141,144
Singapore,44122,26,215,0,1,141,141
Slovakia,1687,28,20,0,1,141,156
Slovenia,1613,111,13,0,1,141,117
Somalia,2924,90,0,0,1,141,57
South Africa,159333,2749,8124,92,1,141,45
South Korea,12904,282,54,0,1,141,109
South Sudan,2021,38,14,0,1,141,126
Spain,249659,28364,388,9,1,141,86
Sri Lanka,2054,11,7,0,1,141,79
Sudan,9573,602,316,30,1,141,5
Suriname,535,13,20,0,1,141,183
Sweden,69692,5370,1241,37,1,141,67
Switzerland,31851,1965,137,2,1,141,85
Syria,293,9,14,0,1,141,9
Taiwan*,447,7,0,0,1,141,65
Tajikistan,6005,52,105,0,1,141,100
Tanzania,509,21,0,0,1,141,28
Thailand,3173,58,2,0,1,141,61
Timor-Leste,24,0,0,0,1,141,81
Togo,661,14,11,0,1,141,164
Trinidad and Tobago,130,8,0,0,1,141,46
Tunisia,1175,50,1,0,1,141,77
Turkey,201098,5150,1192,19,1,141,39
US,2687588,128105,51174,673,1,141,120
Uganda,893,0,4,0,1,141,182
Ukraine,45924,1188,670,15,1,141,26
United Arab Emirates,49069,316,402,1,1,141,83
United Kingdom,285279,43991,63,176,1,141,82
Uruguay,943,28,7,1,1,141,80
Uzbekistan,8781,26,278,0,1,141,170
Venezuela,6062,54,230,3,1,141,92
Vietnam,355,0,0,0,1,141,66
West Bank and Gaza,2758,8,330,0,1,141,68
Western Sahara,10,1,0,0,1,141,124
Yemen,1190,318,32,6,1,141,53
Zambia,1632,30,38,6,1,141,30
Zimbabwe,605,7,14,0,1,141,181
Afghanistan,32022,807,186,33,1,142,139
Albania,2662,69,82,4,1,142,131
Algeria,14657,928,385,8,1,142,116
Andorra,855,52,0,0,1,142,70
Angola,315,17,24,2,1,142,3
Antigua and Barbuda,69,3,0,0,1,142,121
Argentina,69941,1385,2744,34,1,142,25
Armenia,26658,459,593,6,1,142,107
Australia,8066,104,65,0,1,142,99
Austria,17941,705,68,0,1,142,110
Azerbaijan,18684,228,572,8,1,142,90
Bahamas,104,11,0,0,1,142,10
Bahrain,27837,94,423,2,1,142,34
Bangladesh,153277,1926,4019,38,1,142,172
Barbados,97,7,0,0,1,142,173
Belarus,62698,405,274,7,1,142,129
Belgium,61598,9761,89,7,1,142,40
Belize,28,2,0,0,1,142,31
Benin,1199,21,0,0,1,142,1
Bhutan,77,0,0,0,1,142,162
Bolivia,35528,1271,1301,70,1,142,145
Bosnia and Herzegovina,4788,189,182,1,1,142,160
Botswana,227,1,0,0,1,142,177
Brazil,1496858,61884,48105,1252,1,142,115
Brunei,141,3,0,0,1,142,88
Bulgaria,5315,232,161,0,1,142,76
Burkina Faso,967,53,5,0,1,142,94
Burma,304,6,1,0,1,142,171
Burundi,170,1,0,0,1,142,140
Cabo Verde,1301,15,34,0,1,142,118
Cambodia,141,0,0,0,1,142,4
Cameroon,12592,313,0,0,1,142,102
Canada,106630,8699,355,22,1,142,36
Central African Republic,3788,47,43,0,1,142,48
Chad,868,74,2,0,1,142,58
Chile,284541,5920,2498,167,1,142,22
China,84830,4641,14,0,1,142,153
Colombia,106110,3641,4101,171,1,142,123
Comoros,303,7,0,0,1,142,43
Congo (Brazzaville),1382,41,0,0,1,142,33
Congo (Kinshasa),7189,176,67,1,1,142,169
Costa Rica,4023,18,270,1,1,142,64
Cote d'Ivoire,9992,68,290,0,1,142,167
Croatia,2912,110,81,2,1,142,78
Cuba,2353,86,5,0,1,142,91
Cyprus,999,19,0,0,1,142,103
Czechia,12178,353,132,4,1,142,142
Denmark,13002,606,21,0,1,142,178
Djibouti,4715,55,11,0,1,142,89
Dominica,18,0,0,0,1,142,187
Dominican Republic,34197,765,810,11,1,142,179
Ecuador,59468,4639,1211,63,1,142,122
Egypt,71299,3120,1485,86,1,142,143
El Salvador,7000,191,264,9,1,142,112
Equatorial Guinea,3071,51,1070,19,1,142,62
Eritrea,215,0,12,0,1,142,54
Estonia,1990,69,1,0,1,142,101
Eswatini,873,11,33,0,1,142,133
Ethiopia,5846,103,0,0,1,142,137
Fiji,18,0,0,0,1,142,55
Finland,7241,328,5,0,1,142,42
France,203640,29878,659,14,1,142,157
Gabon,5513,42,0,0,1,142,108
Gambia,55,2,6,0,1,142,152
Georgia,939,15,8,0,1,142,47
Germany,196370,9006,477,11,1,142,52
Ghana,18134,117,0,0,1,142,29
Greece,3458,192,26,0,1,142,12
Greenland,13,0,0,0,1,142,184
Grenada,23,0,0,0,1,142,11
Guatemala,20072,843,1061,26,1,142,20
Guinea,5450,33,46,0,1,142,56
Guinea-Bissau,1654,24,0,0,1,142,38
Guyana,250,14,2,1,1,142,19
Haiti,6101,110,61,3,1,142,138
Holy See,12,0,0,0,1,142,32
Honduras,21120,591,858,49,1,142,136
Hungary,4166,587,9,1,1,142,125
Iceland,1830,10,5,0,1,142,106
India,625544,18213,20903,379,1,142,35
Indonesia,59394,2987,1624,53,1,142,186
Iran,232863,11106,2652,148,1,142,15
Iraq,53708,2160,2184,110,1,142,21
Ireland,25489,1738,12,0,1,142,154
Israel,27047,324,790,2,1,142,97
Italy,240961,34818,201,30,1,142,135
Jamaica,715,10,8,0,1,142,49
Japan,19055,977,217,1,1,142,127
Jordan,1136,9,3,0,1,142,75
Kazakhstan,42574,188,1509,0,1,142,7
Kenya,6941,152,268,3,1,142,84
Kosovo,3064,55,73,1,1,142,151
Kuwait,47859,359,919,1,1,142,73
Kyrgyzstan,6767,76,506,10,1,142,161
Laos,19,0,0,0,1,142,23
Latvia,1122,30,1,0,1,142,13
Lebanon,1796,35,8,1,1,142,87
Lesotho,35,0,0,0,1,142,119
Liberia,819,37,15,0,1,142,93
Libya,891,26,17,1,1,142,63
Liechtenstein,83,1,1,0,1,142,71
Lithuania,1825,78,7,0,1,142,158
Luxembourg,4395,110,50,0,1,142,114
Madagascar,2403,24,100,2,1,142,60
Malawi,1342,16,77,0,1,142,69
Malaysia,8643,121,3,0,1,142,104
Maldives,2400,10,18,1,1,142,37
Mali,2260,117,58,1,1,142,17
Malta,671,9,0,0,1,142,147
Mauritania,4606,129,134,0,1,142,95
Mauritius,341,10,0,0,1,142,130
Mexico,238511,29189,6741,679,1,142,180
Moldova,17150,560,252,11,1,142,128
Monaco,106,4,3,0,1,142,113
Mongolia,220,0,0,0,1,142,14
Montenegro,616,12,40,0,1,142,185
Morocco,12969,229,333,1,1,142,16
Mozambique,918,6,15,0,1,142,111
Namibia,293,0,8,0,1,142,41
Nepal,14519,31,473,1,1,142,24
Netherlands,50616,6137,78,3,1,142,149
New Zealand,1530,22,0,0,1,142,132
Nicaragua,2519,83,0,0,1,142,174
Niger,1081,68,6,1,1,142,165
Nigeria,27110,616,626,13,1,142,74
North Macedonia,6625,321,171,15,1,142,44
Norway,8902,251,6,0,1,142,175
Oman,42555,188,1361,3,1,142,105
Pakistan,221896,4551,4087,78,1,142,150
Panama,35237,667,774,22,1,142,18
Papua New Guinea,11,0,0,0,1,142,2
Paraguay,2303,19,43,0,1,142,6
Peru,292004,10045,3527,185,1,142,50
Philippines,38805,1274,294,4,1,142,166
Poland,35146,1492,371,15,1,142,72
Portugal,42782,1587,328,8,1,142,8
Qatar,97897,118,894,3,1,142,155
Romania,27746,1687,450,20,1,142,163
Russia,660231,9668,6752,147,1,142,146
Rwanda,1063,3,21,0,1,142,168
Saint Kitts and Nevis,15,0,0,0,1,142,51
Saint Lucia,19,0,0,0,1,142,96
Saint Vincent and the Grenadines,29,0,0,0,1,142,176
San Marino,698,42,0,0,1,142,98
Sao Tome and Principe,717,13,2,0,1,142,59
Saudi Arabia,197608,1752,3383,54,1,142,148
Senegal,7054,121,129,5,1,142,134
Serbia,15195,287,359,6,1,142,159
Seychelles,81,0,0,0,1,142,27
Sierra Leone,1518,60,20,0,1,142,144
Singapore,44310,26,188,0,1,142,141
Slovakia,1700,28,13,0,1,142,156
Slovenia,1634,111,21,0,1,142,117
Somalia,2944,90,20,0,1,142,57
South Africa,168061,2844,8728,95,1,142,45
South Korea,12967,282,63,0,1,142,109
South Sudan,2021,38,0,0,1,142,126
Spain,250103,28368,444,4,1,142,86
Sri Lanka,2066,11,12,0,1,142,79
Sudan,9573,602,0,0,1,142,5
Suriname,547,13,12,0,1,142,183
Sweden,70639,5411,947,41,1,142,67
Switzerland,31967,1965,116,0,1,142,85
Syria,312,9,19,0,1,142,9
Taiwan*,448,7,1,0,1,142,65
Tajikistan,6058,52,53,0,1,142,100
Tanzania,509,21,0,0,1,142,28
Thailand,3179,58,6,0,1,142,61
Timor-Leste,24,0,0,0,1,142,81
Togo,667,14,6,0,1,142,164
Trinidad and Tobago,130,8,0,0,1,142,46
Tunisia,1178,50,3,0,1,142,77
Turkey,202284,5167,1186,17,1,142,39
US,2742049,128803,54461,698,1,142,120
Uganda,902,0,9,0,1,142,182
Ukraine,46821,1200,897,12,1,142,26
United Arab Emirates,49469,317,400,1,1,142,83
United Kingdom,285285,44080,6,89,1,142,82
Uruguay,947,28,4,0,1,142,80
Uzbekistan,9078,27,297,1,1,142,170
Venezuela,6273,57,211,3,1,142,92
Vietnam,355,0,0,0,1,142,66
West Bank and Gaza,3080,9,322,1,1,142,68
Western Sahara,10,1,0,0,1,142,124
Yemen,1221,325,31,7,1,142,53
Zambia,1632,30,0,0,1,142,30
Zimbabwe,617,7,12,0,1,142,181
Afghanistan,32324,819,302,12,1,125,139
Albania,2752,72,90,3,1,125,131
Algeria,15070,937,413,9,1,125,116
Andorra,855,52,0,0,1,125,70
Angola,328,18,13,1,1,125,3
Antigua and Barbuda,68,3,0,0,1,125,121
Argentina,72786,1437,2845,52,1,125,25
Armenia,27320,469,662,10,1,125,107
Australia,8260,104,194,0,1,125,99
Austria,18050,705,109,0,1,125,110
Azerbaijan,19267,235,583,7,1,125,90
Bahamas,104,11,0,0,1,125,10
Bahrain,28410,95,573,1,1,125,34
Bangladesh,156391,1968,3114,42,1,125,172
Barbados,97,7,0,0,1,125,173
Belarus,62997,412,299,7,1,125,129
Belgium,61727,9765,129,4,1,125,40
Belize,30,2,2,0,1,125,31
Benin,1199,21,0,0,1,125,1
Bhutan,77,0,0,0,1,125,162
Bolivia,36818,1320,1290,49,1,125,145
Bosnia and Herzegovina,4962,191,174,2,1,125,160
Botswana,277,1,50,0,1,125,177
Brazil,1539081,63174,42223,1290,1,125,115
Brunei,141,3,0,0,1,125,88
Bulgaria,5497,239,182,7,1,125,76
Burkina Faso,980,53,13,0,1,125,94
Burma,306,6,2,0,1,125,171
Burundi,191,1,21,0,1,125,140
Cabo Verde,1382,15,81,0,1,125,118
Cambodia,141,0,0,0,1,125,4
Cameroon,12592,313,0,0,1,125,102
Canada,106949,8721,319,22,1,125,36
Central African Republic,3918,48,130,1,1,125,48
Chad,871,74,3,0,1,125,58
Chile,288089,6051,3548,131,1,125,22
China,84838,4641,8,0,1,125,153
Colombia,109505,3777,3395,136,1,125,123
Comoros,309,7,6,0,1,125,43
Congo (Brazzaville),1557,44,175,3,1,125,33
Congo (Kinshasa),7311,179,122,3,1,125,169
Costa Rica,4311,18,288,0,1,125,64
Cote d'Ivoire,10244,70,252,2,1,125,167
Croatia,3008,112,96,2,1,125,78
Cuba,2361,86,8,0,1,125,91
Cyprus,999,19,0,0,1,125,103
Czechia,12319,353,141,0,1,125,142
Denmark,13019,606,17,0,1,125,178
Djibouti,4736,55,21,0,1,125,89
Dominica,18,0,0,0,1,125,187
Dominican Republic,35148,775,951,10,1,125,179
Ecuador,60657,4700,1189,61,1,125,122
Egypt,72711,3201,1412,81,1,125,143
El Salvador,7267,202,267,11,1,125,112
Equatorial Guinea,3071,51,0,0,1,125,62
Eritrea,215,0,0,0,1,125,54
Estonia,1991,69,1,0,1,125,101
Eswatini,909,13,36,2,1,125,133
Ethiopia,5846,103,0,0,1,125,137
Fiji,18,0,0,0,1,125,55
Finland,7242,329,1,1,1,125,42
France,204222,29896,582,18,1,125,157
Gabon,5620,44,107,2,1,125,108
Gambia,55,2,0,0,1,125,152
Georgia,943,15,4,0,1,125,47
Germany,196780,9010,410,4,1,125,52
